title,artist,artist_bio,artist_birth_year,artist_death_year,num_artists,n_female_artists,n_male_artists,artist_gender,year_acquired,year_created,circumference_cm,depth_cm,diameter_cm,height_cm,length_cm,width_cm,seat_height_cm,purchase,gift,exchange,classification,department
Dogs Killing Rabbit,Susan Rothenberg,"(American, born 1945)",1945,NA,1,1,0,Female,2002,1991,NA,NA,NA,220.9804,NA,358.1407,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Now Then As I Was About to Say,Edward Ruscha,"(American, born 1937)",1937,NA,1,0,1,Male,2002,1973,NA,NA,NA,90.8052,NA,101.6002,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
The End,Edward Ruscha,"(American, born 1937)",1937,NA,1,0,1,Male,2002,1991,NA,NA,NA,177.8004,NA,284.4806,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Conjugation,Terry Winters,"(American, born 1949)",1949,NA,1,0,1,Male,2002,1986,NA,NA,NA,215.9004,NA,279.4006,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Succulent Eggplants,Beatriz Milhazes,"(Brazilian, born 1960)",1960,NA,1,1,0,Female,2002,1996,NA,NA,NA,189.8654,NA,245.1105,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Light in Far Field,Ellen Phelan,"(American, born 1943)",1943,NA,1,1,0,Female,2002,2001,NA,3.81,NA,152.4003,NA,228.6005,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
From 75 Varick to the Holland Tunnel Entrance,Rackstraw Downes,"(American, born England 1939)",1939,NA,1,0,1,Male,2002,1988,NA,NA,NA,58.7376,NA,182.8804,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Tulsa Slut,Edward Ruscha,"(American, born 1937)",1937,NA,1,0,1,Male,2002,2002,NA,NA,NA,161.2903,NA,182.8804,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
"""Condemnation without Judgment""",Chéri Samba,"(Congolese, born 1956)",1956,NA,1,0,1,Male,2002,1989,NA,NA,NA,148.2728,NA,200.6604,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Château Noir,Paul Cézanne,"(French, 1839–1906)",1839,1906,1,0,1,Male,1957,1903,NA,NA,NA,73.6,NA,93.3452,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Triptych,Francis Bacon,"(British, born Ireland. 1909–1992)",1909,1992,1,0,1,Male,2003,1991,NA,NA,NA,198.1204,NA,147.6378,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
The Thousand Longest Rivers of the World,Alighiero Boetti,"(Italian, 1940–1994)",1940,1994,1,0,1,Male,1993,1976,NA,NA,NA,251.5001,NA,535.9,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
White Relief over White,Ellsworth Kelly,"(American, 1923–2015)",1923,2015,1,0,1,Male,2003,2003,NA,NA,NA,304.8006,NA,178.1179,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
727,Takashi Murakami,"(Japanese, born 1962)",1962,NA,1,0,1,Male,2003,1996,NA,NA,NA,299.7206,NA,449.5809,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Diver,Jasper Johns,"(American, born 1930)",1930,NA,1,0,1,Male,2003,1962,NA,NA,NA,291.7,NA,182.2,NA,FALSE,TRUE,TRUE,Painting,Painting & Sculpture
"Visual Synthesis of the Idea: ""War""",Gino Severini,"(Italian, 1883–1966)",1883,1966,1,0,1,Male,2004,1914,NA,NA,NA,93.0277,NA,73.1839,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Letting Go #8,Cleve Gray,"(American, 1918–2004)",1918,2004,1,0,1,Male,2004,2002,NA,NA,NA,209.8679,NA,222.2504,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Untitled,Lee Lozano,"(American, 1930–1999)",1930,1999,1,1,0,Female,2004,1963,NA,NA,NA,239.3955,NA,127.3178,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Large Check: 1,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,61.2776,NA,51.1176,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Large Check: 2,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,61.1189,NA,51.1176,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Large Check: 3,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,61.2776,NA,50.9589,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Large Check: 4,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,61.2776,NA,50.9589,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Large Check: 5,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,61.2776,NA,50.9589,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Large Check: 6,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,60.9601,NA,50.3239,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Large Check: 7,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,61.2776,NA,50.8001,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Large Check: 8,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,61.2776,NA,49.5301,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Large Check: 9,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,61.2776,NA,50.1651,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Large Check: 10,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,61.2776,NA,50.9589,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Large Check: 11,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,61.2776,NA,50.8001,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Large Check: 12,Sherrie Levine,"(American, born 1947)",1947,NA,1,1,0,Female,2004,1987,NA,NA,NA,61.2776,NA,50.9589,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Color Structure,Joaquín Torres-García,"(Uruguayan, 1874–1949)",1874,1949,1,0,1,Male,2004,1930,NA,NA,NA,60.9601,NA,50.8001,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
Lapeyrouse Wall,Peter Doig,"(British, born 1959)",1959,NA,1,0,1,Male,2004,2004,NA,NA,NA,200,NA,250.5,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Craig,Elizabeth Peyton,"(American, born 1965)",1965,NA,1,1,0,Female,2004,1997,NA,NA,NA,35.5600711201,NA,43.1800863602,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Neoconcrete Relief,Hélio Oiticica,"(Brazilian, 1937–1980)",1937,1980,1,0,1,Male,2004,1960,NA,NA,NA,96,NA,130,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Woman of the River,Armando Reverón,"(Venezuelan, 1889–1954)",1889,1954,1,0,1,Male,2004,1939,NA,NA,NA,132.1,NA,144.5,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Construction in White and Black,Joaquín Torres-García,"(Uruguayan, 1874–1949)",1874,1949,1,0,1,Male,2004,1938,NA,NA,NA,80.7,NA,102,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Large Still Life,Richard Diebenkorn,"(American, 1922–1993)",1922,1993,1,0,1,Male,2004,1963,NA,NA,NA,163.8,NA,178.4,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
"Empirical Construction, Istanbul",Julie Mehretu,"(American, born Ethiopia 1970)",1970,NA,1,1,0,Female,2004,2003,NA,NA,NA,304.8,NA,457.2,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Lawn Party,Alex Katz,"(American, born 1927)",1927,NA,1,0,1,Male,2004,1965,NA,NA,NA,274.4,NA,365.8,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Pink Snow,Peter Doig,"(British, born 1959)",1959,NA,1,0,1,Male,2004,1991,NA,NA,NA,243.5,NA,198,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
The Gardeners,John Currin,"(American, born 1962)",1962,NA,1,0,1,Male,2004,2001,NA,NA,NA,190.5,NA,132,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Wrist Corsage,Lisa Yuskavage,"(American, born 1962)",1962,NA,1,1,0,Female,2004,1996,NA,NA,NA,182.9,NA,213.3,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
More than You Know,Elizabeth Murray,"(American, 1940–2007)",1940,2007,1,1,0,Female,2005,1983,NA,20.32,NA,281.9406,NA,274.3205,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Map I (Old Map),Thomas Scheibitz,"(German, born 1968)",1968,NA,1,0,1,Male,2005,2003,NA,NA,NA,284.4,NA,460.3,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
I Still Use Brushes,Arman,"(American, born France. 1928–2005)",1928,2005,1,0,1,Male,2008,1969,NA,NA,NA,203.2004,NA,203.2004,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Expansion in Four Directions,Max Bill,"(Swiss, 1908–1994)",1908,1994,1,0,1,Male,2008,1961,NA,NA,NA,186.6904,NA,186.6904,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Portrait of Igor Stravinsky,Albert Gleizes,"(French, 1881–1953)",1881,1953,1,0,1,Male,2009,1914,NA,NA,NA,129.5403,NA,114.3002,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Meditation of the Painter,André Masson,"(French, 1896–1987)",1896,1987,1,0,1,Male,2009,1943,NA,NA,NA,132.0803,NA,101.6002,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
He Did What He Wanted,Yves Tanguy,"(American, born France. 1900–1955)",1900,1955,1,0,1,Male,2008,1927,NA,NA,NA,79.3752,NA,64.7701,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Return I,Brice Marden,"(American, born 1938)",1938,NA,1,0,1,Male,2005,1964,NA,NA,NA,127,NA,172.7203,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Couplet IV,Brice Marden,"(American, born 1938)",1938,NA,1,0,1,Male,2005,1988,NA,NA,NA,274.3205,NA,152.4003,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Lethykos (for Tonto),Brice Marden,"(American, born 1938)",1938,NA,1,0,1,Male,2005,1976,NA,0,NA,213.3604,NA,60.9601,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
"The Propitious Garden of Plane Image, Third Version",Brice Marden,"(American, born 1938)",1938,NA,1,0,1,Male,2006,2000,NA,NA,NA,182.8804,NA,731.5215,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Between White,Kenzo Okada,"(American, 1902–1982)",1902,1982,1,0,1,Male,NA,1964,NA,NA,NA,216.2179,NA,293.3706,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Awning 1,Eberhard Havekost,"(German, born 1967)",1967,NA,1,0,1,Male,2005,2004,NA,NA,NA,200.0254,NA,128.2703,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Do the Dance,Elizabeth Murray,"(American, 1940–2007)",1940,2007,1,1,0,Female,2006,2005,NA,3.81,NA,287.0206,NA,342.9007,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Blue About,Bridget Riley,"(British, born 1931)",1931,NA,1,1,0,Female,2005,1983,NA,NA,NA,180.6579,NA,149.2253,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Creative Artists Agency (Los Angeles),Sarah Morris,"(American, born 1967)",1967,NA,1,1,0,Female,2005,2005,NA,NA,NA,213.9,NA,213.9,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Ghost,Stefan Kürten,"(German, born 1963)",1963,NA,1,0,1,Male,2005,2005,NA,NA,NA,187.9604,NA,266.7005,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
The Duel,Julian Stanczak,"(American, 1928–2017)",1928,2017,1,0,1,Male,2005,1963,NA,NA,NA,137.1603,NA,198.1204,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Ringaround Arosie,Eva Hesse,"(American, born Germany. 1936–1970)",1936,1970,1,1,0,Female,2005,1965,NA,11.43,NA,66.9926,NA,41.9101,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Group,Magnus Plessen,"(German, born 1967)",1967,NA,1,0,1,Male,2005,2004,NA,NA,NA,280.6706,NA,172.7203,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Untitled (Anka),Wilhelm Sasnal,"(Polish, born 1972)",1972,NA,1,0,1,Male,2005,2004,NA,NA,NA,60,NA,45,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Rebus,Robert Rauschenberg,"(American, 1925–2008)",1925,2008,1,0,1,Male,2005,1955,NA,NA,NA,243.8405,NA,333.1,NA,FALSE,TRUE,TRUE,Painting,Painting & Sculpture
Presentation,Dana Schutz,"(American, born 1976)",1976,NA,1,1,0,Female,2005,2005,NA,NA,NA,304.8006,NA,426.7209,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Seated Woman Being Served Tea by Standing Companion,David Hockney,"(British, born 1937)",1937,NA,1,0,1,Male,2005,1963,NA,NA,NA,213.6779,NA,197.8029,NA,FALSE,TRUE,TRUE,Painting,Painting & Sculpture
Los Angeles No. 4 (Barnes),R. B. Kitaj,"(American, 1932–2007)",1932,2007,1,0,1,Male,2005,2000,NA,NA,NA,182.8804,NA,91.4402,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Three Women,Richard Artschwager,"(American, 1923–2013)",1923,2013,1,0,1,Male,2005,1963,NA,NA,NA,123.1902,NA,121.9202,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Johnson Wax Building,Richard Artschwager,"(American, 1923–2013)",1923,2013,1,0,1,Male,2005,1974,NA,NA,NA,120.6502,NA,151.1303,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Splatter Table,Richard Artschwager,"(American, 1923–2013)",1923,2013,1,0,1,Male,2005,1997,NA,NA,NA,193.0404,NA,248.9205,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Rhapsody,Jennifer Bartlett,"(American, born 1941)",1941,NA,1,1,0,Female,2005,1975,NA,NA,NA,228.6005,NA,4663.4493,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Belfast,Jake Berthot,"(American, 1939–2014)",1939,2014,1,0,1,Male,2005,1981,NA,NA,NA,186.6904,NA,125.0953,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Room,Jake Berthot,"(American, 1939–2014)",1939,2014,1,0,1,Male,2005,1979,NA,NA,NA,182.8804,NA,152.4003,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Greenpoint,Jake Berthot,"(American, 1939–2014)",1939,2014,1,0,1,Male,2005,1971,NA,NA,NA,213.3604,NA,182.8804,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Anawanda,Jake Berthot,"(American, 1939–2014)",1939,2014,1,0,1,Male,2005,1985,NA,NA,NA,122.5552,NA,89.5352,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
April '59 Ronco,Julius Bissier,"(German, 1893–1965)",1893,1965,1,0,1,Male,2005,1959,NA,NA,NA,19.05,NA,22.86,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
7.XI.57,Julius Bissier,"(German, 1893–1965)",1893,1965,1,0,1,Male,2005,1957,NA,NA,NA,22.86,NA,19.685,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
28-Sep-57,Julius Bissier,"(German, 1893–1965)",1893,1965,1,0,1,Male,2005,1957,NA,NA,NA,21.2725,NA,21.9075,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Gun with Hand #1,Vija Celmins,"(American, born Latvia 1938)",1938,NA,1,1,0,Female,2005,1964,NA,NA,NA,62.2301,NA,87.6302,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Flying Fortress,Vija Celmins,"(American, born Latvia 1938)",1938,NA,1,1,0,Female,2005,1966,NA,NA,NA,40.6401,NA,66.0401,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Web #3,Vija Celmins,"(American, born Latvia 1938)",1938,NA,1,1,0,Female,2005,2000,NA,NA,NA,38.1001,NA,45.7201,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Breaking,Sue Coe,"(British, born 1951)",1951,NA,1,1,0,Female,2005,1984,NA,NA,NA,231.1405,NA,307.3406,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Gladiators,Philip Guston,"(American, born Canada. 1913–1980)",1913,1980,1,0,1,Male,2005,1940,NA,NA,NA,62.2301,NA,71.4376,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Inhabiter,Philip Guston,"(American, born Canada. 1913–1980)",1913,1980,1,0,1,Male,2005,1965,NA,NA,NA,193.3579,NA,201.2954,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Edge of Town,Philip Guston,"(American, born Canada. 1913–1980)",1913,1980,1,0,1,Male,2005,1969,NA,NA,NA,195.5804,NA,280.6706,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Deluge II,Philip Guston,"(American, born Canada. 1913–1980)",1913,1980,1,0,1,Male,2005,1975,NA,NA,NA,201.6129,NA,281.9406,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Web,Philip Guston,"(American, born Canada. 1913–1980)",1913,1980,1,0,1,Male,2005,1975,NA,NA,NA,170.1803,NA,247.0155,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Cherries,Philip Guston,"(American, born Canada. 1913–1980)",1913,1980,1,0,1,Male,2005,1976,NA,NA,NA,174.3078,NA,296.2281,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Green Rug,Philip Guston,"(American, born Canada. 1913–1980)",1913,1980,1,0,1,Male,2005,1976,NA,NA,NA,238.7605,NA,173.9903,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Source,Philip Guston,"(American, born Canada. 1913–1980)",1913,1980,1,0,1,Male,2005,1976,NA,NA,NA,190.5004,NA,297.1806,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Talking,Philip Guston,"(American, born Canada. 1913–1980)",1913,1980,1,0,1,Male,2005,1979,NA,NA,NA,173.0378,NA,198.7554,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Head,Philip Guston,"(American, born Canada. 1913–1980)",1913,1980,1,0,1,Male,2005,1968,NA,NA,NA,45.7201,NA,50.8001,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Painter in Bed,Philip Guston,"(American, born Canada. 1913–1980)",1913,1980,1,0,1,Male,2005,1973,NA,NA,NA,151.4478,NA,264.7955,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Beasts and Burdens,Neil Jenney,"(American, born 1945)",1945,NA,1,0,1,Male,2005,1970,NA,10.16,NA,148.5903,NA,322.5806,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Biosphere #4,Neil Jenney,"(American, born 1945)",1945,NA,1,0,1,Male,2005,1971,NA,16.51,NA,82.5502,NA,656.5913,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Terrace Positano,Bob Kane,"(American, 1937–2013)",1937,2013,1,0,1,Male,2005,1983,NA,NA,NA,111.7602,NA,182.8804,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Untitled,Bob Kane,"(American, 1937–2013)",1937,2013,1,0,1,Male,2005,1985,NA,NA,NA,127.0003,NA,101.6002,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Ivory Sliver,Harvey Quaytman,"(American, 1937–2002)",1937,2002,1,0,1,Male,2005,1986,NA,NA,NA,71.4376,NA,71.7551,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
The Illusionist,Harvey Quaytman,"(American, 1937–2002)",1937,2002,1,0,1,Male,2005,1997,NA,NA,NA,287.6556,NA,287.6556,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
The Millers Delight,Harvey Quaytman,"(American, 1937–2002)",1937,2002,1,0,1,Male,2005,1992,NA,NA,NA,152.4003,NA,152.7178,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Triphammer Bridge,Susan Rothenberg,"(American, born 1945)",1945,NA,1,1,0,Female,2005,1974,NA,NA,NA,170.4978,NA,292.1006,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Black in Place,Susan Rothenberg,"(American, born 1945)",1945,NA,1,1,0,Female,2005,1976,NA,NA,NA,173.3553,NA,217.1704,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Smoker,Susan Rothenberg,"(American, born 1945)",1945,NA,1,1,0,Female,2005,1978,NA,NA,NA,158.1153,NA,114.3002,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Narcissus,Sean Scully,"(American, born Ireland 1945)",1945,NA,1,0,1,Male,2005,1984,NA,NA,NA,277.3686,NA,243.8405,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Big Grey Robe,Sean Scully,"(American, born Ireland 1945)",1945,NA,1,0,1,Male,2005,2002,NA,NA,NA,228.6005,NA,182.8804,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Untitled,John Walker,"(British, born 1939)",1939,NA,1,0,1,Male,2005,1976,NA,NA,NA,213.3604,NA,243.8405,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Green Alba-Kingston,John Walker,"(British, born 1939)",1939,NA,1,0,1,Male,2005,1979,NA,NA,NA,198.1204,NA,167.6403,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
"New Haven, No. 1",John Walker,"(British, born 1939)",1939,NA,1,0,1,Male,2005,1976,NA,NA,NA,233.6805,NA,172.7203,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
March Light,John Walker,"(British, born 1939)",1939,NA,1,0,1,Male,2005,2001,NA,NA,NA,213.3604,NA,167.6403,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Cerebellar Islands,David Webster,"(American, born 1947)",1947,NA,1,0,1,Male,2005,1999,NA,NA,NA,243.8405,NA,182.8804,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Garden of Earthly Delights X,Raqib Shaw,"(Indian, born 1974)",1974,NA,1,0,1,Male,2005,2004,NA,NA,NA,243.8405,NA,457.2009,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Untitled,Carmen Herrera,"(Cuban, born 1915)",1915,NA,1,1,0,Female,2005,1952,NA,NA,NA,63.5001270003,NA,152.4003048006,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Physical S.E.X.,Tim Bavington,"(American, born England 1966)",1966,NA,1,0,1,Male,2005,2005,NA,NA,NA,182.8804,NA,408.9408,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
The Painter,Marlene Dumas,"(South African, born 1953)",1953,NA,1,1,0,Female,2005,1994,NA,NA,NA,200.6604,NA,99.6952,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Energy,Mangelos (Dimitrije Bašicevic),"(Croatian, 1921–1987)",1921,NA,1,0,1,Male,2005,1977,NA,NA,NA,54.6101,NA,74.9301,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Energy,Mangelos (Dimitrije Bašicevic),"(Croatian, 1921–1987)",1921,NA,1,0,1,Male,2005,1978,NA,NA,NA,61.5951,NA,43.8151,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Kytes Tree,Gabriel Orozco,"(Mexican, born 1962)",1962,NA,1,0,1,Male,2005,2005,NA,NA,NA,200.0254,NA,200.0254,NA,TRUE,TRUE,FALSE,Painting,Painting & Sculpture
Demolition,Luc Tuymans,"(Belgian, born 1958)",1958,NA,1,0,1,Male,2006,2005,NA,NA,NA,165.1003,NA,113.0302,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
The Secretary of State,Luc Tuymans,"(Belgian, born 1958)",1958,NA,1,0,1,Male,2006,2005,NA,NA,NA,45.7201,NA,61.9126,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Untitled,Mira Schendel,"(Brazilian, born Switzerland. 1919–1988)",1919,1988,1,1,0,Female,2006,1963,NA,NA,NA,80,NA,60,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
The Table (Still Life with Fan),Georges Braque,"(French, 1882–1963)",1882,1963,1,0,1,Male,2006,1910,NA,NA,NA,38.1001,NA,55.2451,NA,FALSE,TRUE,TRUE,Painting,Painting & Sculpture
Woods (2),Gerhard Richter,"(German, born 1932)",1932,NA,1,0,1,Male,2006,2005,NA,NA,NA,197.1679,NA,132.0803,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Woods (5),Gerhard Richter,"(German, born 1932)",1932,NA,1,0,1,Male,2006,2005,NA,NA,NA,197.1679,NA,132.0803,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Woods (6),Gerhard Richter,"(German, born 1932)",1932,NA,1,0,1,Male,2006,2005,NA,NA,NA,197.1679,NA,132.0803,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Woods (8),Gerhard Richter,"(German, born 1932)",1932,NA,1,0,1,Male,2006,2005,NA,NA,NA,197.1679,NA,132.0803,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Woods (9),Gerhard Richter,"(German, born 1932)",1932,NA,1,0,1,Male,2006,2005,NA,NA,NA,197.1679,NA,132.0803,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Woods (10),Gerhard Richter,"(German, born 1932)",1932,NA,1,0,1,Male,2006,2005,NA,NA,NA,197.1679,NA,132.0803,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Woods (11),Gerhard Richter,"(German, born 1932)",1932,NA,1,0,1,Male,2006,2005,NA,NA,NA,197.1679,NA,132.0803,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Woods (12),Gerhard Richter,"(German, born 1932)",1932,NA,1,0,1,Male,2006,2005,NA,NA,NA,197.1679,NA,132.0803,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Jen,Marlene Dumas,"(South African, born 1953)",1953,NA,1,1,0,Female,2006,2005,NA,NA,NA,110.1727,NA,130.1753,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Axiom of Indifference,Mel Bochner,"(American, born 1940)",1940,NA,1,0,1,Male,1997,1972,NA,NA,NA,61,NA,61,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Axiom of Indifference,Mel Bochner,"(American, born 1940)",1940,NA,1,0,1,Male,1997,1972,NA,NA,NA,61,NA,61,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Pyre,Jasper Johns,"(American, born 1930)",1930,NA,1,0,1,Male,2006,2003,NA,5.3975,NA,168.9103,NA,112.0777,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Pyre 2,Jasper Johns,"(American, born 1930)",1930,NA,1,0,1,Male,2006,2003,NA,17.145,NA,168.2753,NA,111.7602,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
